3369,BUNDES2021,10,23/08/2020,Red Bull Arena,Rozanne Crone
3370,BUNDES2021,10,05/03/2021,BayArena,Linnea Drayton
3371,BUNDES2021,10,03/01/2021,Schwarzwald-Stadion,Ellette Janczak
3372,BUNDES2021,11,01/04/2021,Signal Iduna Park,Nadia Argent
3373,BUNDES2021,11,17/10/2020,Volkswagen Arena,Aurilia Rizon
3374,BUNDES2021,12,15/01/2021,Benteler-Arena,Had Crysell
3375,BUNDES2021,12,27/09/2020,PreZero Arena,Taddeusz MacFadzean
3376,BUNDES2021,12,05/12/2020,RheinEnergieStadion,Dwayne Kindle
3377,BUNDES2021,12,10/03/2021,Schwarzwald-Stadion,Stepha Dalrymple
3378,BUNDES2021,12,28/02/2021,Stadion An der Alten Forsterei,Dottie Rowbrey
3379,BUNDES2021,12,29/04/2021,BayArena,Isaac Edmundson
3380,BUNDES2021,12,18/03/2021,Wohninvest Weserstadion,Venita Karchowski
3381,BUNDES2021,12,24/05/2021,Wohninvest Weserstadion,Hilda Ransom
3382,BUNDES2021,13,07/02/2021,Borussia-Park,Clarance Oxlee
3383,BUNDES2021,13,22/08/2020,Stadion An der Alten Forsterei,Cammy Winckle
3384,BUNDES2021,13,26/01/2021,Schwarzwald-Stadion,Cyrus Destouche
3385,BUNDES2021,13,06/02/2021,Stadion An der Alten Forsterei,Zuzana Gypps
3386,BUNDES2021,13,17/11/2020,Opel Arena,Tabby Hanney
3387,BUNDES2021,13,02/02/2021,Borussia-Park,Phedra Linnard
3388,BUNDES2021,14,19/01/2021,Signal Iduna Park,Bronson McFadin
3389,BUNDES2021,14,13/04/2021,PreZero Arena,Lissy Connealy
3390,BUNDES2021,14,31/03/2021,Allianz Arena,Emmery Heinle
3391,BUNDES2021,14,26/02/2021,Volkswagen Arena,Bennie Kuhl
3392,BUNDES2021,14,31/01/2021,PreZero Arena,Lorain Rodge
3393,BUNDES2021,14,09/12/2020,WWK Arena,Sayers Batts
3394,BUNDES2021,15,30/10/2020,Voith-Arena,Patrica Peterson
3395,BUNDES2021,15,12/09/2020,Wohninvest Weserstadion,Anissa Crosse
3396,BUNDES2021,15,02/11/2020,Signal Iduna Park,Gerrilee Flippelli
3397,BUNDES2021,15,13/11/2020,Benteler-Arena,Babbie Choldcroft
3398,BUNDES2021,15,21/10/2020,Benteler-Arena,Aurie De Anesy
3399,BUNDES2021,15,12/08/2020,Deutsche Bank Park,Koo Wyllcocks
3400,BUNDES2021,15,27/11/2020,RheinEnergieStadion,Pierson Regnard
3401,BUNDES2021,16,01/10/2020,Merkur Spiel-Arena,Iosep Kleinplac
3402,BUNDES2021,16,12/08/2020,Stadion An der Alten Forsterei,Morgana Durling
3403,BUNDES2021,16,14/09/2020,BayArena,Thomas Sidden
3404,BUNDES2021,16,15/11/2020,Red Bull Arena,Nathanial Clemencon
3405,BUNDES2021,16,08/04/2021,Allianz Arena,Meara Draco
3406,BUNDES2021,16,15/02/2021,RheinEnergieStadion,Barbabra Barsby
3407,BUNDES2021,16,26/12/2020,WWK Arena,Kaylee Kulis
3408,BUNDES2021,16,07/10/2020,PreZero Arena,Obadias Kubasiewicz
3409,BUNDES2021,16,01/11/2020,Red Bull Arena,Zora Kembrey
3410,BUNDES2021,17,04/01/2021,Stadion An der Alten Forsterei,Ninetta Postians
3411,BUNDES2021,17,19/05/2021,Deutsche Bank Park,Tootsie Bondley
3412,BUNDES2021,17,02/09/2020,Merkur Spiel-Arena,Fredrika Dennis
3413,BUNDES2021,17,13/09/2020,Signal Iduna Park,Mellicent Mc Meekin
3414,BUNDES2021,18,09/01/2021,Schwarzwald-Stadion,Niki Worcs
3415,BUNDES2021,18,20/05/2021,Borussia-Park,Leena Goodluck
3416,BUNDES2021,18,21/01/2021,Signal Iduna Park,Etty Orry
3417,BUNDES2021,18,02/10/2020,Wohninvest Weserstadion,Beauregard Piers
3418,BUNDES2021,19,18/11/2020,WWK Arena,Gonzalo Okroy
3419,BUNDES2021,19,07/03/2021,Volkswagen Arena,Murdock Piquard
3420,BUNDES2021,19,20/01/2021,RheinEnergieStadion,Eldin Playle
3421,BUNDES2021,20,25/12/2020,WWK Arena,Mureil Brugmann
3422,BUNDES2021,20,31/12/2020,Olympiastadion Berlin,Clementina Luter
3423,BUNDES2021,20,06/04/2021,Olympiastadion Berlin,Carson Reedshaw
3424,BUNDES2021,20,02/11/2020,Allianz Arena,Nicky Kochel
3425,BUNDES2021,20,22/11/2020,Olympiastadion Berlin,Win Vasilic
3426,BUNDES2021,20,30/10/2020,BayArena,Irwinn M'Quharg
3427,BUNDES2021,20,22/10/2020,Wohninvest Weserstadion,Elysha Sworder
3428,BUNDES2021,20,11/01/2021,Deutsche Bank Park,Bonni Ricciardelli
3429,BUNDES2021,20,25/05/2021,Stadion An der Alten Forsterei,Reilly Rafter
3430,BUNDES2021,20,06/12/2020,WWK Arena,Lalo Mulchrone
3431,BUNDES2021,20,19/11/2020,Mercedes-Benz Arena,Brittney Bottlestone
3432,BUNDES2021,21,14/08/2020,Merkur Spiel-Arena,Ginevra Laity
3433,BUNDES2021,21,29/03/2021,Wohninvest Weserstadion,Gizela Blasius
3434,BUNDES2021,21,14/12/2020,Signal Iduna Park,Cara Gianni
3435,BUNDES2021,21,11/03/2021,Merkur Spiel-Arena,Leanna McCloughen
3436,BUNDES2021,22,22/10/2020,Voith-Arena,Jackqueline Rastall
3437,BUNDES2021,22,11/11/2020,SchocoArena,Rinaldo Edmeads
3438,BUNDES2021,22,08/04/2021,Schwarzwald-Stadion,Christa Buncom
3439,BUNDES2021,22,31/03/2021,Schwarzwald-Stadion,Tandi Curtoys
3440,BUNDES2021,23,01/09/2020,Allianz Arena,Janka Crigin
3441,BUNDES2021,23,19/12/2020,RheinEnergieStadion,Daile Whorf
3442,BUNDES2021,23,18/02/2021,Voith-Arena,Pepillo Vida
3443,BUNDES2021,24,03/11/2020,SchocoArena,Meir Mityakov
3444,BUNDES2021,24,22/12/2020,WWK Arena,Bernadine Stretton
3445,BUNDES2021,24,30/11/2020,Merkur Spiel-Arena,Nomi Vowden
3446,BUNDES2021,24,20/08/2020,Opel Arena,Currie Leipelt
3447,BUNDES2021,24,11/12/2020,Merkur Spiel-Arena,Ede Dust
3448,BUNDES2021,24,08/11/2020,Benteler-Arena,Baxy Kellough
3449,BUNDES2021,24,06/12/2020,Mercedes-Benz Arena,Douglass Newport
3450,BUNDES2021,25,26/09/2020,Volkswagen Arena,Husain Bunstone
3451,BUNDES2021,25,27/04/2021,RheinEnergieStadion,Brinna Basill
3452,BUNDES2021,25,28/01/2021,Olympiastadion Berlin,Maribelle Bugg
3453,BUNDES2021,25,04/05/2021,Opel Arena,Karlene Selley
3454,BUNDES2021,25,05/12/2020,Volkswagen Arena,Valencia Belderfield
3455,BUNDES2021,25,07/05/2021,PreZero Arena,Delmore Izakovitz
3456,BUNDES2021,25,04/10/2020,Allianz Arena,Broderick Guppie
3457,BUNDES2021,26,12/11/2020,Red Bull Arena,Kurtis Rearie
3458,BUNDES2021,26,06/03/2021,RheinEnergieStadion,Guenevere Helbeck
3459,BUNDES2021,26,05/03/2021,Deutsche Bank Park,Maurita McAlinion
3460,BUNDES2021,26,19/03/2021,Stadion An der Alten Forsterei,Demetrius Meighan
3461,BUNDES2021,27,05/04/2021,Merkur Spiel-Arena,Katha Micallef
3462,BUNDES2021,27,18/10/2020,RheinEnergieStadion,Harmon Philippard
3463,BUNDES2021,27,26/04/2021,Wohninvest Weserstadion,Torie Brundale
3464,BUNDES2021,27,19/03/2021,Benteler-Arena,Oralie Coulthard
3465,BUNDES2021,28,28/10/2020,Benteler-Arena,Shel Perfitt
3466,BUNDES2021,28,11/01/2021,Volkswagen Arena,Virgilio Daysh
3467,BUNDES2021,28,17/01/2021,WWK Arena,Maridel Sundin
3468,BUNDES2021,28,09/12/2020,Olympiastadion Berlin,Edi Mashro
3469,BUNDES2021,28,05/04/2021,Stadion An der Alten Forsterei,Daffi Seabrook
3470,BUNDES2021,29,28/02/2021,Borussia-Park,Haroun Sneesby
3471,BUNDES2021,29,12/10/2020,Borussia-Park,Adan Menci
3472,BUNDES2021,29,25/03/2021,Volkswagen Arena,Keefe Mugleston
3473,BUNDES2021,29,07/11/2020,PreZero Arena,Kent Bowkley
3474,BUNDES2021,30,11/08/2020,RheinEnergieStadion,Emory Harradence
3475,BUNDES2021,30,17/11/2020,Deutsche Bank Park,Flo Janiak
3476,BUNDES2021,30,06/03/2021,Merkur Spiel-Arena,Colene Scollan
3477,BUNDES2021,30,28/03/2021,Allianz Arena,Cindi Mounce
3478,BUNDES2021,30,29/09/2020,WWK Arena,Estrella Bwy
3479,BUNDES2021,30,11/03/2021,Deutsche Bank Park,Katina Gatward
3480,BUNDES2021,31,27/09/2020,Allianz Arena,Mab Dossett
3481,BUNDES2021,31,29/04/2021,SchocoArena,Gino Pietrzyk
3482,BUNDES2021,31,18/03/2021,Deutsche Bank Park,Edee Piscopiello
3483,BUNDES2021,31,08/12/2020,Merkur Spiel-Arena,Rod Durden
3484,BUNDES2021,31,08/10/2020,Allianz Arena,Balduin Luscombe
3485,BUNDES2021,31,23/10/2020,PreZero Arena,Hastie Illem
3486,BUNDES2021,31,02/12/2020,PreZero Arena,Kathye Freen
3487,BUNDES2021,31,15/04/2021,Merkur Spiel-Arena,Nevil Korf
3488,BUNDES2021,31,24/05/2021,Mercedes-Benz Arena,Willie Hayer
3489,BUNDES2021,31,16/11/2020,Volkswagen Arena,Jeremie Knight
3490,BUNDES2021,31,08/10/2020,Deutsche Bank Park,Ann-marie Baseggio
3491,BUNDES2021,31,23/02/2021,Signal Iduna Park,Casey Hatherell
3492,BUNDES2021,32,30/10/2020,Voith-Arena,Massimo Ferroni
3493,BUNDES2021,32,25/10/2020,Stadion An der Alten Forsterei,Bastian Shave
3494,BUNDES2021,32,17/11/2020,Olympiastadion Berlin,Ingemar Clegg
3495,BUNDES2021,32,05/03/2021,Olympiastadion Berlin,Brnaba Farryn
3496,BUNDES2021,32,14/12/2020,Olympiastadion Berlin,Sallyann Fisbey
3497,BUNDES2021,32,30/10/2020,WWK Arena,Dani Broseman
3498,BUNDES2021,33,25/12/2020,PreZero Arena,Maible Whiskerd
3499,BUNDES2021,33,12/05/2021,SchocoArena,Sherm de'-Ancy Willis
3500,BUNDES2021,33,21/10/2020,BayArena,Marylinda Delleschi
3501,BUNDES2021,33,31/12/2020,SchocoArena,Rinaldo Treharne
3502,BUNDES2021,34,23/05/2021,SchocoArena,Catie Gash
3503,BUNDES2021,34,10/12/2020,Voith-Arena,Hanni Wildman
3504,BUNDES2021,34,15/01/2021,Merkur Spiel-Arena,Margaretta Troughton
3505,BUNDES2021,35,26/10/2020,RheinEnergieStadion,Tony Pendlington
3506,BUNDES2021,35,07/12/2020,Olympiastadion Berlin,Zach Loseke
3507,BUNDES2021,35,26/04/2021,Voith-Arena,Lucretia Ladson
3508,BUNDES2021,35,03/02/2021,Red Bull Arena,Adelice Sale
3509,BUNDES2021,35,15/12/2020,Wohninvest Weserstadion,Nilson Saintpierre
3510,BUNDES2021,35,22/08/2020,Olympiastadion Berlin,Gustie Kenningley
3511,BUNDES2021,35,10/02/2021,Signal Iduna Park,Charissa Berrey
3512,BUNDES2021,36,26/01/2021,Borussia-Park,Margie Powles
3513,BUNDES2021,36,25/12/2020,SchocoArena,Goldy Ravenshaw
3514,BUNDES2021,36,14/01/2021,Mercedes-Benz Arena,Rad Ephgrave
3515,BUNDES2021,36,05/11/2020,Deutsche Bank Park,Flossy Dumingos
3516,BUNDES2021,36,03/11/2020,Voith-Arena,Ancell Donahue
3517,BUNDES2021,37,15/03/2021,Mercedes-Benz Arena,Gloria Brothers
3518,BUNDES2021,37,13/02/2021,Stadion An der Alten Forsterei,Cesare Impson
3519,BUNDES2021,37,17/12/2020,Deutsche Bank Park,Hilarius Quesne
3520,BUNDES2021,37,10/10/2020,SchocoArena,Cassaundra Shannahan
3521,BUNDES2021,37,09/10/2020,Signal Iduna Park,Leena Van Halle
3522,BUNDES2021,37,10/04/2021,RheinEnergieStadion,Horatia Jeppe
3523,BUNDES2021,37,30/03/2021,Opel Arena,Ninnetta Daville
3524,BUNDES2021,38,16/10/2020,Borussia-Park,Leyla Adao
3525,BUNDES2021,38,27/09/2020,Red Bull Arena,Cirstoforo Screwton
3526,BUNDES2021,38,12/02/2021,Red Bull Arena,Joann Patrick
3527,BUNDES2021,38,20/09/2020,PreZero Arena,Willamina Satterly
3528,BUNDES2021,38,04/01/2021,WWK Arena,Delcine Adolf
3529,BUNDES2021,38,01/04/2021,Deutsche Bank Park,Hattie De Anesy
3530,BUNDES2122,1,04/04/2022,Allianz Arena,Rosy Pauley
3531,BUNDES2122,1,03/09/2021,Mercedes-Benz Arena,Lawton Gregoriou
3532,BUNDES2122,1,19/10/2021,Deutsche Bank Park,John Fownes
3533,BUNDES2122,1,07/09/2021,Signal Iduna Park,Marlin Tregensoe
3534,BUNDES2122,1,21/03/2022,Stadion An der Alten Forsterei,Beatrix Seagrave
3535,BUNDES2122,1,31/01/2022,Allianz Arena,Manny Alfonso
3536,BUNDES2122,1,18/09/2021,Stadion An der Alten Forsterei,Nehemiah Metzel
3537,BUNDES2122,1,22/08/2021,Wohninvest Weserstadion,Lissie Beat
3538,BUNDES2122,2,29/11/2021,Signal Iduna Park,Georgy Bockett
3539,BUNDES2122,2,17/09/2021,Merkur Spiel-Arena,Bette-ann Champagne
3540,BUNDES2122,2,06/09/2021,BayArena,Fabian Tayler
3541,BUNDES2122,2,14/03/2022,Wohninvest Weserstadion,Fletcher Kewish
3542,BUNDES2122,2,25/02/2022,WWK Arena,Meg Braben
3543,BUNDES2122,2,02/12/2021,Voith-Arena,Gay Darrigrand
3544,BUNDES2122,2,12/11/2021,Volkswagen Arena,Rabbi Shatford
3545,BUNDES2122,2,10/10/2021,Wohninvest Weserstadion,Kelwin Dautry
3546,BUNDES2122,2,09/05/2022,WWK Arena,Kenny Oglethorpe
3547,BUNDES2122,2,10/05/2022,Olympiastadion Berlin,Marita Hendrich
3548,BUNDES2122,2,12/11/2021,Olympiastadion Berlin,Janka Milliere
3549,BUNDES2122,2,17/12/2021,Voith-Arena,Matthus Franceschi
3550,BUNDES2122,3,24/01/2022,Voith-Arena,Creigh Fitchett
3551,BUNDES2122,3,10/04/2022,Mercedes-Benz Arena,Nanete Smither
3552,BUNDES2122,3,22/11/2021,SchocoArena,Zerk Slee
3553,BUNDES2122,3,20/09/2021,Allianz Arena,Christie Mardling
3554,BUNDES2122,3,27/12/2021,Voith-Arena,Coral Blakesley
3555,BUNDES2122,3,05/11/2021,Allianz Arena,Viole Keetley
3556,BUNDES2122,3,09/12/2021,Mercedes-Benz Arena,Cob Youhill
3557,BUNDES2122,4,13/12/2021,Schwarzwald-Stadion,Cassandry Winpenny
3558,BUNDES2122,4,25/04/2022,Benteler-Arena,Kristan Rendbaek
3559,BUNDES2122,4,11/11/2021,Mercedes-Benz Arena,Ives Banyard
3560,BUNDES2122,4,25/02/2022,Red Bull Arena,Brandy Gaddie
3561,BUNDES2122,4,18/02/2022,Schwarzwald-Stadion,Shantee Andrejs
3562,BUNDES2122,4,19/04/2022,Wohninvest Weserstadion,Vin Dell'Abbate
3563,BUNDES2122,5,16/02/2022,Stadion An der Alten Forsterei,Tabbi Duckett
3564,BUNDES2122,5,20/01/2022,Merkur Spiel-Arena,Bertram Capron
3565,BUNDES2122,5,11/10/2021,Merkur Spiel-Arena,Ade Casswell
3566,BUNDES2122,5,25/04/2022,Stadion An der Alten Forsterei,Ambrose Darington
3567,BUNDES2122,5,19/03/2022,Borussia-Park,Cherey Bouldstridge
3568,BUNDES2122,5,04/12/2021,Deutsche Bank Park,Giorgia Marling
3569,BUNDES2122,5,28/03/2022,SchocoArena,Regan Singers
3570,BUNDES2122,5,07/10/2021,Signal Iduna Park,Darya Valencia
3571,BUNDES2122,6,08/02/2022,Borussia-Park,Ronald Cranch
3572,BUNDES2122,6,27/08/2021,Volkswagen Arena,Garey Capnerhurst
3573,BUNDES2122,6,11/02/2022,Voith-Arena,Arielle Gierke
3574,BUNDES2122,6,29/10/2021,Stadion An der Alten Forsterei,Basile Desvignes
3575,BUNDES2122,6,28/2/2022,Wohninvest Weserstadion,Marji Riseley
3576,BUNDES2122,6,22/09/2021,WWK Arena,Urbanus Batthew
3577,BUNDES2122,7,17/12/2021,Opel Arena,Clareta De Lasci
3578,BUNDES2122,7,13/09/2021,Allianz Arena,Blinnie Zamora
3579,BUNDES2122,7,12/08/2021,WWK Arena,Gregory Ormonde
3580,BUNDES2122,7,05/05/2022,Merkur Spiel-Arena,Vinnie Reddick
3581,BUNDES2122,7,22/02/2022,PreZero Arena,Gail Dowe
3582,BUNDES2122,8,30/11/2021,Volkswagen Arena,Kenyon Glasard
3583,BUNDES2122,8,05/05/2022,Stadion An der Alten Forsterei,Delaney Rubinchik
3584,BUNDES2122,8,07/12/2021,Volkswagen Arena,Dolley Langtree
3585,BUNDES2122,8,18/01/2022,RheinEnergieStadion,Nanine Burren
3586,BUNDES2122,8,24/12/2021,Deutsche Bank Park,Merlina Fattorini
3587,BUNDES2122,8,24/11/2021,Schwarzwald-Stadion,Richmound Mattisson
3588,BUNDES2122,8,04/09/2021,Stadion An der Alten Forsterei,Ollie Watkinson
3589,BUNDES2122,8,30/01/2022,WWK Arena,Grantham Yeldon
3590,BUNDES2122,8,29/01/2022,Wohninvest Weserstadion,Sam Jepps
3591,BUNDES2122,9,23/02/2022,Voith-Arena,Shaine Winsborrow
3592,BUNDES2122,9,13/10/2021,WWK Arena,Miriam Servis
3593,BUNDES2122,9,04/02/2022,Borussia-Park,Jarid Mackinder
3594,BUNDES2122,9,04/05/2022,Mercedes-Benz Arena,Pia Hizir
3595,BUNDES2122,10,11/08/2021,Deutsche Bank Park,Haskel Gillions
3596,BUNDES2122,10,21/12/2021,Merkur Spiel-Arena,Massimo Vasyushkhin
3597,BUNDES2122,10,15/08/2021,Merkur Spiel-Arena,Gayleen Gaine
3598,BUNDES2122,10,29/01/2022,WWK Arena,Isiahi Sennett
3599,BUNDES2122,10,27/04/2022,Red Bull Arena,Chiquia Biaggelli
3600,BUNDES2122,10,04/04/2022,SchocoArena,Lemuel Larmouth
3601,BUNDES2122,10,27/11/2021,Olympiastadion Berlin,Fiorenze McKerley
3602,BUNDES2122,10,07/04/2022,Benteler-Arena,Alejandrina Haggus
3603,BUNDES2122,10,29/12/2021,Benteler-Arena,Emmanuel Conechie
3604,BUNDES2122,11,15/08/2021,Voith-Arena,Estelle Gillies
3605,BUNDES2122,11,05/02/2022,PreZero Arena,Anjela Levermore
3606,BUNDES2122,11,02/09/2021,Opel Arena,Deane Rickford
3607,BUNDES2122,11,14/04/2022,Signal Iduna Park,Alverta Corbet
3608,BUNDES2122,11,29/08/2021,Deutsche Bank Park,Dynah Kirsch
3609,BUNDES2122,11,05/12/2021,Allianz Arena,Austin Pengelly
3610,BUNDES2122,11,30/11/2021,Voith-Arena,Bud Dundredge
3611,BUNDES2122,12,01/09/2021,Wohninvest Weserstadion,Wilek McBean
3612,BUNDES2122,12,27/02/2022,WWK Arena,Erasmus Ramsden
3613,BUNDES2122,12,18/05/2022,WWK Arena,Joellen Dalby
3614,BUNDES2122,12,16/03/2022,Voith-Arena,Tyne Danielsen
3615,BUNDES2122,12,18/03/2022,Benteler-Arena,Lamont Pomphrett
3616,BUNDES2122,12,21/04/2022,Opel Arena,Hestia Justun
3617,BUNDES2122,12,06/01/2022,Voith-Arena,Grant Frisby
3618,BUNDES2122,13,10/01/2022,RheinEnergieStadion,Giustina Rosenzwig
3619,BUNDES2122,13,23/03/2022,Allianz Arena,Myrtia Beathem
3620,BUNDES2122,13,29/11/2021,Benteler-Arena,Lucinda Cordes
3621,BUNDES2122,13,18/08/2021,RheinEnergieStadion,Doralynne Berends
3622,BUNDES2122,13,16/10/2021,Schwarzwald-Stadion,Adair Dall
3623,BUNDES2122,14,03/09/2021,Voith-Arena,Rafaello Stoacley
3624,BUNDES2122,14,29/08/2021,Benteler-Arena,Maure Winspurr
3625,BUNDES2122,14,15/04/2022,Allianz Arena,Rebeka Thurstance
3626,BUNDES2122,14,08/12/2021,RheinEnergieStadion,Burt Brok
3627,BUNDES2122,14,27/12/2021,WWK Arena,Freddie Porteous
3628,BUNDES2122,15,25/01/2022,PreZero Arena,Kelly Gibling
3629,BUNDES2122,15,22/05/2022,Mercedes-Benz Arena,Alejandro Rickson
3630,BUNDES2122,15,15/02/2022,RheinEnergieStadion,Ddene Vasyagin
3631,BUNDES2122,15,20/03/2022,BayArena,Kasper Jahnke
3632,BUNDES2122,15,12/09/2021,RheinEnergieStadion,Benjamin Aimeric
3633,BUNDES2122,15,21/10/2021,Olympiastadion Berlin,Flin Shackleford
3634,BUNDES2122,16,01/11/2021,Wohninvest Weserstadion,Baxy Jopling
3635,BUNDES2122,16,05/05/2022,Stadion An der Alten Forsterei,Hussein Cumber
3636,BUNDES2122,16,14/01/2022,Signal Iduna Park,Karlee Juszczyk
3637,BUNDES2122,16,28/01/2022,Deutsche Bank Park,Arni Waterson
3638,BUNDES2122,16,19/04/2022,Mercedes-Benz Arena,Merry Fullerd
3639,BUNDES2122,17,11/02/2022,RheinEnergieStadion,Mureil Grimsdike
3640,BUNDES2122,17,19/01/2022,Red Bull Arena,Gasper Paiton
3641,BUNDES2122,17,11/11/2021,Opel Arena,Ashely Tiley
3642,BUNDES2122,18,03/11/2021,Olympiastadion Berlin,Carma Redferne
3643,BUNDES2122,18,02/03/2022,Stadion An der Alten Forsterei,Sherlock Grinaway
3644,BUNDES2122,18,13/12/2021,Stadion An der Alten Forsterei,Alyssa Keepin
3645,BUNDES2122,18,08/03/2022,Allianz Arena,Taryn Willas
3646,BUNDES2122,18,28/11/2021,Borussia-Park,Giff Dyball
3647,BUNDES2122,18,25/01/2022,BayArena,Giavani Tavernor
3648,BUNDES2122,18,05/03/2022,SchocoArena,Martguerita Ashburner
3649,BUNDES2122,18,21/12/2021,Mercedes-Benz Arena,Dulcia MacCorley
3650,BUNDES2122,18,02/10/2021,Signal Iduna Park,Wallie Stieger
3651,BUNDES2122,18,03/11/2021,Borussia-Park,Ora Roblou
3652,BUNDES2122,18,05/11/2021,Merkur Spiel-Arena,Barnebas Mallia
3653,BUNDES2122,18,15/11/2021,RheinEnergieStadion,Beverlie Duiged
3654,BUNDES2122,18,22/10/2021,Mercedes-Benz Arena,Aidan Velareal
3655,BUNDES2122,19,12/09/2021,RheinEnergieStadion,Bridget Grewcock
3656,BUNDES2122,20,09/01/2022,Stadion An der Alten Forsterei,Reeta Wolverson
3657,BUNDES2122,20,16/01/2022,Volkswagen Arena,Marie Yeabsley
3658,BUNDES2122,20,11/08/2021,Volkswagen Arena,Taryn Undrell
3659,BUNDES2122,20,22/03/2022,Merkur Spiel-Arena,Tommi Zapatero
3660,BUNDES2122,20,13/02/2022,Merkur Spiel-Arena,Teirtza Sailer
3661,BUNDES2122,20,31/03/2022,Volkswagen Arena,Earl Lethem
3662,BUNDES2122,20,09/09/2021,SchocoArena,Merrily Gilberthorpe
3663,BUNDES2122,21,02/03/2022,Stadion An der Alten Forsterei,Melany Wallen
3664,BUNDES2122,21,04/05/2022,BayArena,Keir Wallege
3665,BUNDES2122,21,04/02/2022,RheinEnergieStadion,Isac Chittie
3666,BUNDES2122,21,30/03/2022,Deutsche Bank Park,Pincas Beldum
3667,BUNDES2122,21,11/05/2022,Signal Iduna Park,Linoel Buxcey
3668,BUNDES2122,21,16/12/2021,Merkur Spiel-Arena,Muffin Dimmick
3669,BUNDES2122,21,22/04/2022,PreZero Arena,Kirbee Tonkes
3670,BUNDES2122,21,02/12/2021,Olympiastadion Berlin,Aloin Ropcke
3671,BUNDES2122,21,09/04/2022,SchocoArena,Fleurette Snozzwell
3672,BUNDES2122,21,25/10/2021,Voith-Arena,Hirsch Braime
3673,BUNDES2122,22,05/04/2022,BayArena,Gardy Speeding
3674,BUNDES2122,22,21/03/2022,Olympiastadion Berlin,Ruben Frenzel
3675,BUNDES2122,22,08/03/2022,Voith-Arena,Jarad Pickworth
3676,BUNDES2122,22,07/11/2021,PreZero Arena,Essy Glanders
3677,BUNDES2122,22,20/11/2021,Mercedes-Benz Arena,Cash Landsbury
3678,BUNDES2122,22,16/08/2021,BayArena,Maddie Renzo
3679,BUNDES2122,22,17/11/2021,Merkur Spiel-Arena,Maryrose Hartburn
3680,BUNDES2122,22,18/10/2021,Borussia-Park,Cyb Peppard
3681,BUNDES2122,22,20/03/2022,Deutsche Bank Park,Liva Curnick
3682,BUNDES2122,23,04/10/2021,WWK Arena,Benjie Poluzzi
3683,BUNDES2122,23,29/09/2021,RheinEnergieStadion,Jud Blacklawe
3684,BUNDES2122,23,19/04/2022,Signal Iduna Park,Shela Payler
3685,BUNDES2122,24,25/10/2021,PreZero Arena,Chrystal Killingsworth
3686,BUNDES2122,24,16/11/2021,BayArena,Merrel Wann
3687,BUNDES2122,24,16/08/2021,Wohninvest Weserstadion,Myrle Summerill
3688,BUNDES2122,24,25/05/2022,Mercedes-Benz Arena,Sindee Belz
3689,BUNDES2122,24,08/11/2021,PreZero Arena,Janessa Moncrieffe
3690,BUNDES2122,24,27/04/2022,Volkswagen Arena,Derrik Redit
3691,BUNDES2122,24,23/12/2021,Volkswagen Arena,Celesta Stringman
3692,BUNDES2122,24,27/11/2021,WWK Arena,Hieronymus Arnow
3693,BUNDES2122,24,08/04/2022,Stadion An der Alten Forsterei,Frans McInally
3694,BUNDES2122,24,14/04/2022,Mercedes-Benz Arena,Claudian McNiff
3695,BUNDES2122,24,19/12/2021,Schwarzwald-Stadion,Verina Gallehawk
3696,BUNDES2122,24,15/02/2022,RheinEnergieStadion,Delcina Quinney
3697,BUNDES2122,25,06/09/2021,WWK Arena,Shaun Venes
3698,BUNDES2122,25,27/10/2021,Opel Arena,Addie Parkin
3699,BUNDES2122,25,31/10/2021,BayArena,Saundra Hagard
3700,BUNDES2122,25,02/10/2021,BayArena,Sonny Bizley
3701,BUNDES2122,25,04/01/2022,Wohninvest Weserstadion,Lorenzo Horbart
3702,BUNDES2122,25,23/03/2022,Red Bull Arena,Rodd Pischel
3703,BUNDES2122,25,29/01/2022,PreZero Arena,Hilliary Stilly
3704,BUNDES2122,26,28/12/2021,Merkur Spiel-Arena,Maure Ropp
3705,BUNDES2122,26,03/09/2021,Olympiastadion Berlin,Neysa Garrood
3706,BUNDES2122,26,14/08/2021,Borussia-Park,Ashil Goroni
3707,BUNDES2122,26,15/09/2021,Merkur Spiel-Arena,Erich Yarrell
3708,BUNDES2122,26,04/01/2022,Schwarzwald-Stadion,Aura Korous
3709,BUNDES2122,26,31/10/2021,Wohninvest Weserstadion,Merola Hexam
3710,BUNDES2122,26,24/11/2021,BayArena,Barny De Michetti
3711,BUNDES2122,26,22/09/2021,Allianz Arena,Kile Wickstead
3712,BUNDES2122,27,21/02/2022,WWK Arena,Jimmy Gawthorpe
3713,BUNDES2122,27,08/01/2022,Deutsche Bank Park,Patty Bofield
3714,BUNDES2122,27,25/04/2022,Deutsche Bank Park,Charity Stickells
3715,BUNDES2122,27,02/05/2022,WWK Arena,Ayn Danielian
3716,BUNDES2122,27,10/05/2022,Benteler-Arena,Calhoun Akhurst
3717,BUNDES2122,27,07/03/2022,Opel Arena,Charisse O'Shirine
3718,BUNDES2122,28,07/01/2022,Opel Arena,Enoch Faithorn
3719,BUNDES2122,28,25/03/2022,Wohninvest Weserstadion,Kristal Summergill
3720,BUNDES2122,28,24/02/2022,Voith-Arena,Andris McConnell
3721,BUNDES2122,28,09/05/2022,Mercedes-Benz Arena,Haslett Masters
3722,BUNDES2122,28,18/09/2021,Benteler-Arena,Pete McQuie
