1386,LIV,3,46,23,12,8,7,18
1387,AST,2,72,22,20,16,2,9
1388,BRE,3,37,20,7,4,5,18
1389,EVE,1,47,27,24,9,2,19
1390,NEW,1,23,12,12,20,7,8
1391,ARS,3,64,19,4,20,1,15
1392,CRY,3,75,18,8,10,1,15
1393,CHE,0,63,23,7,5,1,5
1394,MCI,0,59,18,12,18,5,7
1395,BHA,1,45,10,4,9,5,5
1396,EVE,1,40,20,14,10,7,12
1397,NEW,0,58,24,22,2,7,18
1398,BRE,2,58,18,16,4,4,11
1399,CHE,2,73,13,6,19,0,7
1400,MCI,0,64,14,2,5,4,6
1401,ARS,3,67,22,12,20,5,13
1402,MCI,3,45,27,8,7,4,21
1403,EVE,2,20,11,10,3,7,18
1404,LIV,2,75,19,1,15,2,19
1405,MUN,2,19,12,9,6,0,15
1406,WOL,2,24,18,3,6,4,14
1407,LUT,1,21,24,3,13,2,15
1408,MUN,3,28,25,24,7,6,19
1409,MUN,4,71,27,6,2,7,15
1410,WOL,1,43,13,7,2,4,18
1411,WES,2,21,22,15,11,7,8
1412,NOT,0,47,29,23,8,5,13
1413,SHE,4,71,19,16,3,0,11
1414,LUT,2,71,20,14,19,1,15
1415,CHE,2,64,20,13,3,1,11
1416,ARS,3,74,15,9,17,0,10
1417,BRE,3,18,25,8,15,3,21
1418,MCI,4,21,11,4,9,7,19
1419,CHE,4,68,17,17,7,4,8
1420,TOT,3,61,12,6,6,3,17
1421,CHE,3,35,12,6,12,1,21
1422,EVE,1,66,10,2,20,5,17
1423,AST,2,49,27,6,12,2,5
1424,SHE,0,50,30,10,6,3,8
1425,NOT,3,23,20,16,19,7,6
1426,WOL,0,17,29,17,3,6,10
1427,CHE,0,63,18,1,9,2,22
1428,CHE,1,74,19,19,20,0,17
1429,BHA,0,55,18,1,8,7,18
1430,TOT,0,69,29,22,17,1,13
1431,AST,2,55,17,9,14,5,20
1432,BRE,2,65,13,1,7,2,20
1433,TOT,1,31,20,14,7,7,21
1434,MCI,4,45,17,12,20,7,9
1435,CHE,1,54,15,13,15,3,14
1436,LIV,2,29,16,14,10,1,16
1437,NOT,2,55,15,12,5,1,7
1438,CRY,4,75,17,2,5,3,20
1439,WES,3,34,22,6,12,7,5
1440,NEW,2,36,26,12,19,6,15
1441,SHE,1,46,13,7,7,5,15
1442,LUT,1,17,22,22,3,2,18
1443,NEW,4,18,30,30,15,1,7
1444,CHE,2,62,17,13,9,4,20
1445,BOU,2,22,14,10,6,4,7
1446,BRE,4,23,16,12,18,6,17
1447,NEW,3,46,25,8,16,2,22
1448,AST,3,48,18,12,14,6,6
1449,LIV,1,68,23,1,15,7,18
1450,WES,3,38,15,15,3,5,14
1451,LIV,3,16,18,10,2,6,13
1452,MUN,4,60,23,16,16,5,6
1453,ARS,1,58,20,16,11,6,8
1454,WES,1,22,17,16,13,5,5
1455,LIV,1,35,11,5,5,5,6
1456,TOT,0,74,20,9,8,1,22
1457,AST,1,23,10,1,9,0,12
1458,CHE,4,75,20,6,8,0,18
1459,EVE,4,43,25,5,6,5,12
1460,BOU,0,47,19,12,15,3,18
1461,BUR,4,75,27,25,7,1,20
1462,ARS,4,19,26,20,14,7,10
1463,BUR,3,33,24,16,3,4,20
1464,FUL,3,30,11,5,14,2,10
1465,BRE,0,59,23,8,14,2,14
1466,BHA,0,41,22,1,19,5,18
1467,WES,4,50,12,3,17,7,19
1468,EVE,1,44,24,23,5,4,8
1469,NEW,1,39,24,18,5,5,9
1470,LIV,3,69,30,16,19,3,20
1471,ARS,3,48,18,1,2,2,16
1472,MCI,1,72,15,5,7,4,18
1473,BOU,3,16,14,13,2,0,9
1474,LUT,2,48,27,16,18,0,9
1475,AST,3,65,19,8,19,7,14
1476,NEW,4,64,23,20,13,3,16
1477,WES,0,70,22,22,9,1,17
1478,NOT,3,38,17,13,18,3,14
1479,LUT,0,32,30,29,7,3,18
1480,SHE,4,72,13,1,2,4,10
1481,NEW,0,71,18,10,15,5,6
1482,NEW,2,53,30,26,11,4,16
1483,TOT,0,30,18,6,20,2,6
1484,TOT,1,71,21,14,5,1,15
1485,TOT,3,63,17,7,9,0,22
1486,NEW,4,42,30,6,7,2,14
1487,LIV,0,45,13,13,3,4,17
1488,CRY,3,53,12,10,14,0,22
1489,BRE,2,48,22,22,20,0,10
1490,WES,3,28,16,3,4,7,11
1491,LUT,2,60,21,2,17,4,9
1492,CRY,2,54,17,15,19,1,5
1493,WES,4,53,16,10,18,3,18
1494,BHA,0,38,16,8,8,6,19
1495,BOU,3,49,18,11,11,5,21
1496,NEW,2,61,19,4,6,3,19
1497,MCI,3,37,13,11,8,5,8
1498,FUL,3,47,26,14,17,4,7
1499,EVE,1,25,13,7,12,0,17
1500,CRY,4,28,20,8,18,3,18
1501,NEW,1,21,10,8,15,3,8
1502,AST,3,74,27,13,8,2,22
1503,WOL,3,45,12,12,8,7,20
1504,MCI,0,17,20,5,2,6,6
1505,TOT,3,15,22,8,16,1,12
1506,EVE,2,71,23,6,17,3,12
1507,CHE,1,59,24,18,19,6,22
1508,WES,0,38,11,7,2,4,14
1509,AST,0,72,27,1,20,5,14
1510,ARS,1,53,24,13,19,5,8
1511,ARS,1,65,22,17,17,7,16
1512,LUT,3,39,14,14,14,0,16
1513,MCI,3,59,19,12,7,3,19
1514,BOU,4,41,15,10,9,2,15
1515,TOT,1,57,26,16,2,5,18
1516,AST,1,53,12,8,18,6,13
1517,NOT,3,54,19,1,12,4,19
1518,MCI,0,58,24,3,12,0,6
1519,EVE,1,71,22,18,8,6,20
1520,NOT,4,56,12,1,14,3,20
1521,TOT,2,43,12,1,13,6,12
1522,BUR,1,31,18,6,5,0,8
1523,BRE,4,17,17,12,15,6,18
1524,FUL,2,37,16,7,6,5,20
1525,BUR,3,66,28,27,4,1,16
1526,FUL,0,34,11,1,8,5,19
1527,NEW,2,63,23,7,2,7,19
1528,LUT,2,37,18,9,15,2,20
1529,AST,2,61,29,18,11,6,7
1530,WOL,1,53,26,15,7,1,10
1531,BHA,3,15,14,12,13,3,16
1532,NOT,3,70,27,2,6,2,12
1533,CHE,0,30,10,2,12,6,21
1534,MUN,4,42,26,17,4,1,6
1535,BHA,3,73,25,12,18,4,5
1536,NEW,4,55,16,10,3,1,18
1537,BRE,1,55,18,5,19,2,10
1538,BRE,1,38,24,3,11,7,13
1539,BHA,2,28,23,7,17,2,21
1540,EVE,4,30,26,9,7,1,10
1541,SHE,1,22,19,12,11,3,8
1542,WOL,4,28,29,18,14,4,19
1543,BUR,3,19,21,5,14,3,7
1544,CHE,3,60,10,6,5,6,18
1545,NOT,0,71,29,12,3,3,9
1546,CHE,2,62,15,10,10,1,5
1547,AST,4,47,20,13,14,5,10
1548,BOU,4,18,13,13,17,7,12
1549,NOT,3,61,11,6,18,6,22
1550,SHE,4,36,10,1,12,5,11
1551,NEW,1,45,14,1,10,2,12
1552,BOU,1,40,17,12,20,6,13
1553,NOT,3,20,29,14,6,6,5
1554,LIV,2,44,16,1,2,2,15
1555,BHA,0,39,11,8,10,7,7
1556,NOT,0,63,14,5,4,3,11
1557,MUN,3,40,23,14,11,6,14
1558,WOL,0,70,17,17,17,7,10
1559,WES,3,32,20,11,18,1,15
1560,NEW,2,71,18,14,12,1,18
1561,BRE,2,20,24,22,20,0,13
1562,BHA,2,18,21,6,11,2,20
1563,CRY,4,23,26,4,7,7,5
1564,LIV,4,35,14,12,13,5,14
1565,TOT,0,36,27,3,6,6,6
1566,NEW,1,55,14,5,12,0,6
1567,TOT,0,65,10,2,15,7,22
1568,ARS,3,72,18,3,10,1,7
1569,BHA,0,19,30,27,6,6,8
1570,MUN,1,23,20,4,7,3,6
1571,EVE,2,41,14,5,3,1,17
1572,ARS,4,44,28,12,11,5,7
1573,WOL,4,72,21,20,17,3,19
1574,BOU,3,67,11,6,2,6,14
1575,BUR,0,17,15,5,20,4,10
1576,BOU,4,20,14,7,12,3,10
1577,BOU,0,74,20,11,10,5,14
1578,NOT,3,32,29,11,14,0,18
1579,LIV,4,21,15,9,13,7,11
1580,NOT,2,72,12,3,16,5,22
1581,NOT,2,29,17,3,5,4,14
1582,LIV,1,44,28,16,17,2,17
1583,WES,0,21,14,8,6,1,5
1584,CHE,2,17,12,2,4,1,8
1585,SHE,1,31,15,13,17,6,18
1586,TOT,0,68,27,8,9,2,11
1587,WOL,2,44,26,18,18,6,14
1588,SHE,4,47,13,8,16,3,7
1589,WOL,1,54,21,10,13,5,15
1590,AST,4,28,18,5,11,6,9
1591,CHE,1,19,22,10,18,2,16
1592,ARS,1,24,21,14,10,2,13
1593,AST,4,16,11,2,15,3,20
1594,WES,3,51,23,4,7,4,19
1595,LIV,4,64,26,21,18,7,7
1596,CRY,4,19,15,5,20,0,12
1597,LIV,3,45,14,2,2,5,10
1598,SHE,4,31,14,4,4,2,22
1599,BUR,2,59,25,9,5,0,16
1600,WOL,3,33,28,12,20,3,20
1601,AST,2,21,14,11,12,5,14
1602,BOU,2,27,28,17,5,4,15
1603,WES,1,57,16,11,5,6,14
1604,CHE,4,65,30,30,17,4,11
1605,ARS,0,15,22,20,6,3,22
1606,WOL,1,41,13,8,20,6,7
1607,BOU,0,45,29,1,10,0,14
1608,BRE,0,34,11,1,18,3,21
1609,WOL,1,52,14,13,10,5,14
1610,NOT,3,24,29,26,19,3,7
1611,MUN,1,37,30,2,16,7,20
1612,LIV,2,51,22,14,18,5,11
1613,BRE,3,33,28,3,11,2,13
1614,SHE,3,47,18,17,15,4,16
1615,MCI,3,51,29,15,9,1,14
1616,WOL,3,42,28,8,7,2,13
1617,BUR,1,47,13,8,7,7,19
1618,CRY,3,71,15,5,17,1,21
1619,NOT,0,51,23,15,5,3,11
1620,EVE,2,25,28,26,3,6,13
1621,WES,3,23,19,18,13,0,19
1622,LIV,4,25,10,6,19,7,12
1623,LUT,0,73,18,8,5,4,17
1624,LIV,2,15,12,5,9,6,10
1625,WES,0,40,29,22,4,3,15
1626,BOU,2,47,11,2,12,0,15
1627,WES,4,17,28,4,18,0,16
1628,MUN,2,65,16,1,16,1,20
1629,FUL,4,52,15,5,5,7,8
1630,FUL,2,38,24,1,18,3,17
1631,BHA,2,16,19,18,11,5,11
1632,CHE,1,55,20,19,2,2,16
1633,FUL,1,36,13,12,8,0,17
1634,NEW,2,35,14,14,3,3,5
1635,SHE,2,28,11,8,18,5,19
1636,FUL,0,55,17,8,19,3,17
1637,CHE,1,29,24,20,8,7,7
1638,MCI,0,31,24,6,13,7,13
1639,BOU,2,21,19,10,12,2,18
1640,FUL,3,47,15,13,2,5,13
1641,SHE,2,65,26,1,4,0,9
1642,TOT,3,62,10,3,11,0,10
1643,ARS,2,17,12,1,8,7,15
1644,TOT,3,32,29,22,14,4,14
1645,ARS,3,75,12,12,19,7,7
1646,CHE,0,33,18,13,18,6,13
1647,LIV,2,31,24,15,12,1,20
1648,SHE,0,64,23,5,6,5,16
1649,ARS,4,74,12,6,18,3,13
1650,LIV,4,53,13,7,13,2,21
1651,WOL,1,62,23,2,8,5,14
1652,TOT,0,27,14,13,19,7,6
1653,BRE,4,71,28,18,16,7,14
1654,ARS,3,63,24,2,2,1,16
1655,BHA,4,29,12,5,15,2,22
1656,WES,0,44,12,5,16,2,19
1657,SHE,0,54,24,19,16,7,9
1658,MCI,3,75,29,29,14,3,12
1659,NOT,4,46,27,1,16,6,20
1660,CHE,2,32,23,16,10,3,20
1661,BOU,3,47,26,13,2,5,18
1662,SHE,3,45,24,3,15,5,13
1663,SHE,2,75,16,6,16,7,10
1664,CRY,3,21,12,2,16,7,5
1665,BHA,4,34,24,5,13,4,7
1666,MCI,2,62,27,5,4,1,14
1667,CRY,1,28,29,22,12,5,15
1668,NEW,4,75,14,1,12,1,9
1669,ARS,4,38,15,5,6,2,16
1670,TOT,2,22,21,7,15,6,5
1671,MUN,3,15,24,13,4,6,8
1672,NEW,3,41,21,15,19,5,15
1673,BUR,0,68,23,22,16,7,5
1674,BOU,2,63,17,16,17,1,8
1675,WOL,3,37,25,14,5,7,7
1676,MCI,4,51,15,15,18,7,16
1677,CRY,0,53,22,15,10,3,17
1678,NOT,1,63,13,3,18,0,7
1679,SHE,4,56,19,7,2,1,21
1680,BRE,0,22,10,6,7,2,8
1681,TOT,3,50,22,8,13,4,7
1682,BRE,1,58,21,4,12,7,6
1683,ARS,3,60,12,9,4,2,17
1684,LUT,4,64,13,9,9,5,20
1685,BUR,2,73,13,2,7,1,10
1686,CHE,4,37,22,16,4,6,22
1687,CHE,4,60,27,14,17,0,18
1688,NEW,3,61,14,10,3,5,15
1689,AST,4,58,20,5,4,4,16
1690,ARS,1,66,23,4,18,7,11
1691,EVE,0,21,21,11,8,5,17
1692,ARS,1,23,24,24,5,0,5
1693,MCI,2,54,13,2,18,1,19
1694,LIV,1,35,30,30,17,2,21
1695,WES,2,27,11,7,4,3,5
1696,SHE,0,66,27,10,7,4,18
1697,WOL,0,30,29,15,12,2,12
1698,WES,2,37,20,17,9,7,20
1699,MUN,2,19,30,11,13,1,19
1700,MCI,2,67,12,7,18,7,20
1701,MUN,4,34,27,8,4,0,15
1702,TOT,1,32,25,21,9,6,19
1703,ARS,4,28,20,6,7,0,8
1704,MUN,0,67,28,7,19,0,5
1705,BRE,0,52,25,6,20,2,10
1706,CRY,4,75,22,14,12,2,21
1707,SHE,0,15,13,13,9,3,13
1708,TOT,3,50,18,4,14,6,17
1709,WOL,3,55,28,17,12,7,6
1710,NEW,0,71,16,14,14,4,19
1711,TOT,3,43,16,8,19,6,16
1712,CHE,2,43,10,8,16,5,6
1713,WES,2,66,27,22,4,7,14
1714,WOL,0,70,17,2,7,2,16
1715,NOT,0,48,23,16,12,6,9
1716,AST,1,64,30,28,12,5,14
1717,AST,0,37,14,5,6,1,20
1718,SHE,4,21,18,16,10,3,9
1719,AST,3,73,30,6,3,5,14
1720,EVE,0,57,29,27,15,3,19
1721,MUN,2,67,23,19,19,5,17
1722,MUN,0,50,17,5,12,5,21
1723,CRY,3,56,11,3,7,6,12
1724,AST,4,19,13,2,7,4,9
1725,SHE,4,41,17,6,2,1,17
1726,BOU,3,24,16,3,5,7,13
1727,LIV,3,48,14,11,18,4,22
1728,BUR,1,55,13,6,16,4,19
1729,TOT,0,43,14,3,3,3,8
1730,EVE,1,59,11,10,18,6,5
1731,BUR,4,63,18,17,17,1,14
1732,LUT,0,57,23,19,20,1,19
1733,CHE,0,66,23,22,10,4,5
1734,WOL,4,52,22,18,16,2,22
1735,BHA,2,20,19,12,13,0,12
1736,ARS,3,39,12,11,15,4,6
1737,BHA,1,41,29,9,3,1,5
1738,NOT,4,74,16,8,14,2,5
1739,BRE,2,72,25,10,11,6,11
1740,NOT,4,31,10,3,5,1,6
1741,MCI,0,74,16,11,13,3,5
1742,BOU,2,74,17,6,6,0,7
1743,LUT,3,62,25,2,6,3,7
1744,MUN,3,50,11,3,17,3,12
1745,CHE,0,26,16,4,14,3,6
1746,CRY,3,51,26,5,7,4,15
1747,FUL,4,48,23,12,18,2,14
1748,NOT,1,44,17,8,11,0,9
1749,TOT,3,72,23,2,14,0,9
1750,LIV,2,18,19,19,18,4,5
1751,ARS,2,64,30,23,6,1,12
1752,CHE,1,27,16,12,2,7,19
1753,LIV,0,42,26,10,20,0,5
1754,CRY,3,62,10,10,15,7,11
1755,BUR,0,22,18,15,3,3,17
1756,SHE,3,59,25,14,11,4,14
1757,MCI,1,44,25,19,15,4,8
1758,CRY,0,31,28,6,20,3,6
1759,LIV,1,28,21,1,7,3,20
1760,BOU,0,23,18,10,11,1,21
1761,WOL,3,17,27,11,3,4,14
1762,FUL,1,60,21,3,8,4,12
1763,MUN,1,50,21,4,10,6,7
1764,NEW,3,22,23,22,17,1,17
1765,BRE,4,47,13,11,15,6,22
1766,ARS,1,56,11,9,14,7,11
1767,CHE,2,53,19,3,17,5,7
1768,LUT,0,23,15,1,8,7,11
1769,LIV,4,72,12,5,7,4,8
1770,NEW,1,67,12,4,11,0,10
1771,BRE,4,69,15,6,10,2,15
1772,EVE,2,66,12,9,19,1,21
1773,AST,1,44,19,6,13,4,12
1774,ARS,0,61,10,6,7,6,17
1775,BRE,0,53,27,2,11,1,6
1776,TOT,2,32,26,20,3,6,22
1777,SHE,0,72,16,2,9,5,6
1778,MCI,3,51,25,18,10,6,14
1779,FUL,4,21,30,22,6,1,21
1780,MCI,3,25,30,25,19,0,22
1781,SHE,4,29,21,12,3,0,15
1782,CRY,4,59,24,17,6,2,21
1783,LIV,4,16,12,2,10,6,8
1784,WOL,3,19,27,19,16,3,15
1785,BUR,0,18,20,16,7,1,11
1786,MUN,1,21,23,10,2,7,8
1787,EVE,2,50,11,7,7,2,13
1788,FUL,1,31,10,10,20,6,7
1789,BOU,1,55,27,14,12,6,6
1790,MCI,0,45,27,27,5,6,8
1791,BHA,0,68,13,8,17,2,5
1792,NEW,3,75,26,26,13,5,19
1793,CHE,4,39,20,15,17,7,7
1794,BUR,1,39,12,3,9,2,22
1795,LUT,3,68,30,10,13,3,10
1796,BRE,3,17,14,8,5,5,11
1797,NEW,4,22,14,5,2,1,19
1798,BUR,0,37,30,12,2,2,18
1799,MCI,1,47,27,10,18,5,16
1800,ARS,4,45,10,10,3,1,19
1801,CRY,4,46,15,9,9,1,9
1802,CHE,2,15,23,21,20,7,12
1803,AST,1,51,19,1,14,5,21
1804,CHE,0,28,14,7,3,3,16
1805,ARS,4,70,18,6,7,2,19
1806,MCI,1,55,14,14,10,6,19
1807,ARS,1,17,20,13,19,7,16
1808,AST,2,21,29,22,12,5,9
1809,AST,0,36,10,9,18,5,5
1810,NEW,2,62,20,18,6,3,6
1811,LIV,1,41,23,10,20,5,12
1812,BHA,0,50,14,1,14,2,22
1813,ARS,3,22,10,10,8,7,5
1814,WES,0,19,20,13,10,5,22
1815,CHE,4,40,13,2,14,4,15
1816,BOU,0,49,22,20,10,3,22
1817,CHE,3,19,21,11,12,0,19
1818,NOT,1,37,17,12,12,5,20
1819,NOT,3,19,14,12,11,7,14
1820,WOL,2,24,25,6,5,5,20
1821,LIV,1,44,27,5,5,3,7
1822,LIV,2,43,26,1,16,7,7
1823,LIV,3,47,10,1,16,5,20
1824,WES,1,32,23,21,14,5,8
1825,WES,1,46,21,4,20,0,17
1826,BUR,1,42,20,4,5,7,6
1827,BUR,0,23,13,11,9,0,10
1828,TOT,1,53,29,1,13,0,18
1829,ARS,4,24,21,6,14,7,16
1830,NEW,1,44,25,23,18,3,10
1831,BHA,2,46,27,2,2,6,8
1832,NEW,2,53,23,4,16,7,21
1833,MCI,0,43,16,2,4,5,21
1834,BOU,3,41,26,2,9,6,18
1835,FUL,2,34,27,16,11,0,22
1836,TOT,1,18,23,11,5,3,10
1837,BOU,4,30,23,14,12,5,21
1838,NOT,0,27,25,20,2,0,14
1839,MUN,3,16,13,1,3,4,17
1840,LIV,4,19,29,16,20,0,21
1841,NEW,2,48,12,4,12,5,22
1842,BUR,2,33,12,1,7,2,20
1843,EVE,4,54,17,8,9,3,17
1844,WOL,3,40,30,30,13,6,8
1845,AST,1,37,30,6,20,3,9
1846,WOL,2,23,13,2,7,3,22
1847,NEW,3,20,27,27,12,2,6
1848,WES,4,28,14,3,8,4,16
1849,SHE,2,23,12,1,20,6,7
1850,FUL,2,57,16,16,4,7,17
1851,AST,0,26,14,6,14,4,18
1852,TOT,3,72,11,7,20,4,17
1853,SHE,0,22,28,14,19,1,20
1854,BHA,0,20,15,13,18,3,13
1855,MUN,0,46,18,6,14,7,17
1856,TOT,3,47,17,6,3,2,18
1857,BOU,1,18,25,10,18,7,21
1858,CRY,1,30,24,13,15,0,21
1859,EVE,2,52,18,11,12,6,7
1860,WES,3,35,14,12,4,7,17
1861,CHE,0,49,13,1,7,3,21
1862,BHA,2,47,19,6,14,4,14
1863,SHE,2,23,14,6,9,0,6
1864,ARS,2,75,24,11,9,7,11
1865,WOL,4,45,24,6,15,4,22
1866,MCI,2,62,15,5,17,1,22
1867,AST,3,46,17,2,17,4,9
1868,BHA,1,42,24,10,5,1,14
1869,LIV,3,25,29,25,8,6,12
1870,BOU,0,64,23,10,7,6,5
1871,BUR,0,60,17,11,18,3,9
1872,BHA,0,72,27,21,19,7,9
1873,MUN,4,18,27,26,9,7,5
1874,BOU,2,41,30,17,9,4,19
1875,MUN,2,22,10,8,16,2,13
1876,SHE,1,71,15,6,15,7,12
1877,BHA,4,28,25,10,11,5,18
1878,NOT,2,28,15,5,7,2,19
1879,CRY,0,59,27,25,3,5,6
1880,CHE,3,64,15,7,3,5,13
1881,NOT,1,29,22,7,3,6,15
1882,CRY,4,32,17,10,17,7,10
1883,ARS,1,16,12,7,2,2,11
1884,BOU,1,62,21,21,3,0,16
1885,MUN,3,67,27,13,17,1,7
1886,TOT,0,56,29,3,14,2,20
1887,SHE,1,50,18,13,17,5,5
1888,BHA,1,29,23,7,8,5,18
1889,FUL,4,55,19,6,7,7,12
1890,TOT,4,26,18,14,13,7,19
1891,EVE,3,57,24,1,17,5,20
1892,EVE,3,62,21,14,10,6,7
1893,CRY,1,71,21,3,12,2,8
1894,WOL,1,48,20,20,12,5,10
1895,EVE,2,34,25,10,16,2,15
1896,BOU,4,43,26,16,13,6,9
1897,LUT,4,19,12,10,6,1,21
1898,ARS,0,34,30,30,11,7,14
1899,TOT,2,63,12,12,15,3,5
1900,WES,0,58,25,14,19,6,9
1901,WES,4,38,25,22,17,0,16
1902,NOT,4,18,17,10,4,7,14
1903,WOL,3,18,29,13,7,7,11
1904,MUN,0,32,16,14,17,1,6
1905,FUL,2,28,20,17,6,3,6
1906,NOT,1,32,23,2,18,5,22
1907,BHA,2,36,17,15,11,4,13
1908,TOT,1,64,26,1,3,0,19
1909,BOU,3,66,26,24,10,6,7
1910,BUR,3,74,18,11,9,3,6
1911,BOU,1,21,18,12,5,4,20
1912,MCI,1,44,29,19,12,5,7
1913,BOU,1,71,20,4,20,4,15
1914,WOL,1,34,19,6,14,7,10
1915,CRY,0,41,16,12,13,7,5
1916,ARS,0,68,23,8,18,5,18
1917,BUR,2,59,29,7,14,1,17
1918,NOT,2,56,20,18,8,6,20
1919,LIV,0,25,11,10,8,4,8
1920,FUL,4,31,15,4,7,7,7
1921,LUT,4,72,21,18,12,6,15
1922,LIV,2,69,30,25,5,4,6
1923,BOU,3,59,22,18,2,6,15
1924,MCI,2,28,13,7,2,6,9
1925,BUR,2,67,18,2,7,3,15
1926,NOT,3,49,15,10,13,0,9
1927,LUT,0,55,11,3,5,0,16
1928,BUR,0,19,16,5,11,2,21
1929,WES,1,31,12,9,14,6,16
1930,MCI,2,61,21,14,19,4,19
1931,LUT,2,69,30,2,18,2,5
1932,NEW,1,53,25,6,7,6,14
1933,CRY,2,62,25,22,2,1,18
1934,CRY,4,33,18,11,18,3,20
1935,MUN,0,57,12,8,4,4,6
1936,AST,2,32,24,15,4,4,11
1937,BRE,2,29,14,8,6,2,17
1938,EVE,4,55,12,2,13,4,15
1939,ARS,0,24,18,10,9,3,7
1940,BUR,0,64,20,4,3,6,19
1941,ARS,1,66,14,7,17,6,19
1942,LUT,2,69,11,1,2,3,18
1943,AST,1,44,26,26,7,2,19
1944,ARS,4,64,29,7,5,2,13
1945,FUL,2,61,11,4,2,2,21
1946,BHA,4,32,30,26,3,2,21
1947,MCI,3,63,28,9,8,2,5
1948,NEW,3,49,15,3,14,6,8
1949,CHE,1,43,10,6,4,6,12
1950,FUL,1,50,22,19,11,7,16
1951,WOL,2,41,25,1,20,6,14
1952,AST,1,63,30,25,16,5,14
1953,BRE,1,26,22,6,13,4,19
1954,EVE,4,63,21,8,2,4,11
1955,LUT,1,38,27,27,2,5,13
1956,BHA,3,59,20,19,19,2,13
1957,CRY,2,63,29,13,18,5,7
1958,WES,3,54,18,11,18,0,21
1959,BUR,2,57,26,25,13,5,15
1960,NOT,0,35,17,3,4,1,12
1961,FUL,2,75,11,7,4,5,13
1962,BRE,0,68,20,17,15,0,5
1963,FUL,1,26,15,14,14,1,16
1964,WES,2,60,13,12,9,3,7
1965,MUN,2,35,23,16,18,1,6
1966,BOU,4,63,20,10,15,7,9
1967,NOT,0,74,26,24,15,1,13
1968,WOL,2,39,30,19,18,2,12
1969,BRE,2,45,17,17,14,3,14
1970,EVE,2,35,12,3,9,1,18
1971,MCI,3,58,11,9,15,6,11
1972,WES,1,44,14,8,12,6,11
1973,TOT,0,52,14,4,16,0,5
1974,CHE,2,56,20,16,9,5,19
1975,LIV,1,72,18,7,8,0,6
1976,NOT,0,68,13,10,9,2,19
1977,TOT,3,75,27,1,9,3,6
1978,LIV,0,39,13,7,16,3,20
1979,NOT,3,72,23,23,5,2,19
1980,BUR,4,51,23,23,18,3,10
1981,EVE,1,40,14,14,13,2,22
1982,CHE,2,74,28,15,17,4,20
1983,TOT,0,52,12,1,12,6,7
1984,WOL,1,46,24,22,4,7,13
1985,MCI,2,75,27,11,16,4,20
1986,ARS,0,64,17,6,17,1,12
1987,NEW,3,60,18,9,2,4,5
1988,CRY,3,20,18,8,8,5,15
1989,CHE,4,47,15,9,12,4,22
1990,BHA,3,16,19,7,9,5,20
1991,MCI,2,62,26,5,5,6,22
1992,CHE,3,70,18,10,20,3,6
1993,FUL,1,27,14,7,15,3,5
1994,MUN,2,60,22,17,10,0,19
1995,EVE,0,53,11,10,9,3,21
1996,BUR,3,19,13,2,10,2,9
1997,CHE,0,43,13,13,3,1,10
1998,CHE,3,67,10,6,6,2,19
1999,CRY,1,68,17,6,18,1,7
2000,WOL,4,53,23,20,13,6,19
2001,TOT,1,73,16,7,12,0,13
2002,MUN,3,40,17,2,7,6,20
2003,TOT,0,58,17,8,11,0,18
2004,FUL,2,43,11,5,9,5,19
2005,NEW,4,70,10,3,12,5,16
2006,CRY,2,64,16,12,3,6,19
2007,NEW,4,24,15,4,19,1,13
2008,SHE,2,17,23,18,11,7,12
2009,WOL,0,51,20,9,18,6,11
2010,NOT,1,19,13,6,16,2,16
2011,SHE,1,39,25,24,17,3,18
2012,EVE,2,49,23,11,18,1,13
2013,CHE,0,62,26,22,5,1,14
2014,ARS,2,23,10,5,16,0,14
2015,LIV,3,15,29,22,10,2,14
2016,BUR,0,67,23,6,7,1,20
2017,BUR,1,56,20,17,16,2,10
2018,EVE,4,19,17,17,9,0,15
2019,NOT,1,17,23,1,4,2,7
2020,NEW,3,34,23,10,8,5,5
2021,NEW,4,25,21,21,8,2,16
2022,NEW,2,16,21,6,10,1,18
2023,AST,1,58,25,10,12,4,13
2024,BRE,4,47,19,16,10,6,5
2025,WOL,1,52,23,18,13,7,8
2026,MUN,3,74,16,6,15,7,9
2027,CHE,4,41,20,7,9,5,14
2028,BUR,0,71,25,13,4,7,7
2029,NEW,1,22,21,15,19,1,6
2030,WOL,2,73,16,12,5,6,5
2031,ARS,3,39,17,16,11,0,13
2032,ARS,3,69,27,16,2,7,18
2033,MUN,1,44,11,4,16,0,10
2034,FUL,4,43,28,2,8,7,15
2035,FUL,4,26,16,9,11,4,9
2036,MUN,0,38,22,6,17,4,12
2037,EVE,2,47,11,1,10,5,16
2038,BOU,1,52,20,3,18,3,16
2039,BUR,3,38,21,10,11,4,18
2040,CRY,0,20,11,4,13,7,9
2041,EVE,4,16,14,8,7,7,9
2042,LIV,3,71,18,16,18,7,22
2043,NOT,2,23,16,13,12,3,7
2044,FUL,0,73,13,4,5,6,19
2045,NOT,1,55,12,3,10,0,5
2046,ARS,4,28,24,14,20,4,19
2047,BRE,4,23,26,23,20,1,15
2048,AST,3,51,27,13,12,2,12
2049,WES,2,62,26,4,16,1,8
2050,AST,0,45,28,15,11,6,5
2051,LIV,2,30,19,9,9,6,7
2052,AST,2,35,24,20,10,7,13
2053,NEW,3,41,28,1,19,1,11
2054,BUR,1,16,12,10,13,0,15
