1534,AST,4,22,23,5,17,4
1535,BUR,4,75,11,3,11,4
1536,BHA,4,65,29,10,12,0
1537,NEW,0,54,28,13,17,1
1538,LIV,2,37,20,19,12,0
1539,NEW,3,24,16,1,3,0
1540,SHE,2,70,11,9,15,0
1541,MCI,4,51,22,22,12,7
1542,BRE,1,26,16,2,16,0
1543,ARS,3,19,29,10,13,3
1544,WES,0,49,11,9,20,3
1545,MCI,1,31,14,3,7,4
1546,BHA,3,65,12,9,18,4
1547,AST,3,23,18,7,9,4
1548,BRE,2,19,27,10,5,7
1549,CHE,4,32,13,9,2,7
1550,BOU,2,23,20,19,13,5
1551,AST,0,44,28,5,19,5
1552,CHE,2,19,10,3,15,4
1553,BUR,3,34,17,9,17,7
1554,LUT,0,72,22,10,8,1
1555,WOL,3,35,21,9,11,0
1556,WES,2,75,20,4,10,5
1557,LIV,0,46,20,9,17,3
1558,BOU,2,66,19,17,3,4
1559,AST,4,48,17,1,5,2
1560,SHE,4,64,10,4,20,6
1561,BOU,0,21,17,14,9,4
1562,CRY,4,75,28,28,16,0
1563,BOU,4,64,25,15,17,7
1564,FUL,2,31,22,7,9,5
1565,LIV,2,67,11,11,11,6
1566,MCI,1,19,29,17,12,4
1567,SHE,0,48,16,8,2,2
1568,SHE,1,18,19,15,7,5
1569,TOT,1,34,13,6,3,5
1570,BOU,2,38,11,3,5,6
1571,TOT,2,68,26,1,11,0
1572,SHE,2,37,18,11,7,5
1573,LUT,4,35,17,3,18,3
1574,NEW,4,68,22,2,4,1
1575,TOT,4,71,23,12,5,4
1576,TOT,1,57,25,23,4,7
1577,BRE,3,68,29,22,16,7
1578,BOU,3,61,11,9,3,0
1579,SHE,0,59,26,9,2,4
1580,WOL,3,75,12,9,20,1
1581,MUN,3,18,25,16,2,3
1582,EVE,0,21,16,12,16,3
1583,FUL,3,69,28,26,4,5
1584,BRE,0,17,16,15,2,1
1585,NEW,4,28,15,14,3,1
1586,ARS,0,73,25,7,20,7
1587,BUR,2,25,23,3,16,5
1588,LUT,2,58,27,9,6,6
1589,MCI,2,25,30,6,9,2
1590,EVE,0,23,22,20,4,3
1591,BUR,1,69,21,13,8,7
1592,MCI,2,68,17,5,6,6
1593,LUT,0,69,19,1,20,4
1594,BHA,1,61,12,4,6,2
1595,NEW,0,73,19,10,17,1
1596,EVE,0,17,19,11,18,3
1597,WES,2,73,27,11,19,5
1598,BHA,0,64,19,14,9,7
1599,ARS,2,29,29,16,15,0
1600,EVE,3,43,30,4,14,0
1601,FUL,3,52,28,4,3,5
1602,WES,3,54,16,3,12,2
1603,MCI,1,53,13,6,20,0
1604,ARS,2,74,28,10,9,7
1605,BHA,2,20,11,8,14,2
1606,NEW,2,55,15,15,5,5
1607,MCI,4,67,18,7,13,4
1608,AST,4,32,21,18,3,7
1609,NOT,2,44,27,7,5,7
1610,BUR,0,21,15,12,9,1
1611,LIV,3,65,15,1,3,1
1612,NEW,2,68,24,5,16,0
1613,TOT,1,26,30,1,8,1
1614,EVE,1,30,22,13,12,1
1615,NEW,4,50,12,12,3,0
1616,WES,4,61,12,5,10,5
1617,TOT,3,43,24,12,6,3
1618,NEW,4,63,22,7,3,6
1619,CRY,1,44,26,19,7,4
1620,CHE,1,34,28,15,7,7
1621,MCI,3,63,21,10,6,3
1622,ARS,3,22,25,19,3,3
1623,AST,3,43,18,8,8,0
1624,SHE,3,46,15,6,12,2
1625,LIV,0,41,11,5,16,6
1626,MUN,2,75,13,3,20,7
1627,CHE,2,21,15,11,19,1
1628,MCI,4,43,10,4,9,3
1629,ARS,1,45,10,6,6,5
1630,BUR,1,16,23,3,17,1
1631,AST,2,25,11,5,6,1
1632,LUT,3,54,20,3,18,0
1633,BHA,3,62,15,12,15,6
1634,BHA,1,74,16,2,2,1
1635,BRE,0,53,14,2,3,7
1636,BRE,4,16,26,6,7,0
1637,BUR,1,66,13,13,16,1
1638,ARS,1,57,14,9,15,7
1639,AST,4,61,10,8,13,4
1640,MUN,2,45,27,8,16,5
1641,NEW,2,16,21,9,14,6
1642,MCI,0,48,25,12,6,2
1643,EVE,0,21,15,1,12,7
1644,WES,0,28,27,15,9,2
1645,BOU,3,69,11,11,19,3
1646,NEW,1,60,11,5,19,2
1647,CHE,4,49,22,14,13,1
1648,MUN,2,22,26,5,3,6
1649,BHA,4,43,26,17,3,4
1650,ARS,0,75,24,24,2,1
1651,WES,2,64,21,5,16,4
1652,MUN,1,58,27,24,3,2
1653,LIV,0,47,28,11,19,6
1654,WOL,3,25,28,8,13,1
1655,AST,4,65,20,8,19,2
1656,BHA,0,32,13,6,18,0
1657,NEW,2,60,18,14,2,3
1658,WOL,3,41,17,8,20,2
1659,CRY,3,34,11,8,20,1
1660,MUN,0,46,20,7,20,0
1661,BHA,0,71,25,22,9,1
1662,ARS,3,54,22,15,2,7
1663,BRE,4,67,15,8,4,6
1664,BUR,1,64,16,13,17,0
1665,CHE,1,41,30,20,12,2
1666,BHA,0,71,18,12,6,7
1667,BOU,3,75,29,16,5,5
1668,NOT,0,19,24,15,12,2
1669,BHA,3,29,13,6,8,5
1670,BRE,2,72,25,12,12,2
1671,TOT,0,57,30,26,18,1
1672,CHE,4,40,30,25,9,5
1673,CHE,3,46,16,13,6,7
1674,NEW,1,26,17,16,8,0
1675,CHE,3,39,18,10,14,7
1676,WES,4,63,28,7,7,6
1677,BOU,0,63,10,2,9,5
1678,LIV,3,33,28,13,2,4
1679,NEW,3,47,25,2,15,1
1680,CRY,1,53,21,3,19,4
1681,WOL,3,48,29,12,2,7
1682,WOL,3,38,12,11,4,5
1683,NOT,2,54,28,21,19,1
1684,BOU,1,15,16,5,9,0
1685,LIV,1,53,26,12,8,0
1686,BOU,2,70,15,9,5,4
1687,MCI,0,73,22,3,5,7
1688,LIV,0,57,13,10,10,6
1689,EVE,3,64,15,13,12,2
1690,AST,0,46,16,8,5,6
1691,LUT,2,52,17,17,17,0
1692,CHE,0,22,27,16,9,1
1693,MUN,2,64,25,9,6,0
1694,BUR,0,45,12,10,16,1
1695,BOU,3,53,14,8,9,2
1696,BUR,0,65,22,8,13,5
1697,NEW,1,56,12,12,3,2
1698,MCI,1,22,20,5,14,2
1699,CRY,4,27,11,11,15,5
1700,FUL,1,71,10,5,5,7
1701,ARS,1,48,11,4,3,2
1702,EVE,1,29,18,8,6,2
1703,BRE,4,72,18,9,8,1
1704,BRE,3,51,19,4,13,3
1705,BUR,0,27,18,2,3,5
1706,WES,0,40,17,5,18,2
1707,AST,4,73,25,19,5,7
1708,CHE,0,34,26,15,2,4
1709,LUT,3,75,19,6,14,3
1710,AST,1,35,22,3,17,1
1711,BOU,0,38,17,3,9,6
1712,SHE,1,16,13,7,3,5
1713,LUT,0,53,13,1,14,5
1714,ARS,3,24,15,1,17,7
1715,TOT,2,18,25,9,17,5
1716,BRE,2,41,21,11,4,2
1717,BHA,2,75,30,11,13,5
1718,BRE,4,29,14,1,19,7
1719,BHA,4,63,13,2,2,3
1720,TOT,4,40,25,24,10,7
1721,WES,1,74,11,10,2,2
1722,MCI,0,58,30,10,3,7
1723,FUL,3,34,13,8,20,1
1724,SHE,4,46,27,3,13,2
1725,LIV,2,47,10,2,18,7
1726,BHA,2,72,14,7,11,3
1727,CRY,4,29,28,11,16,0
1728,AST,3,20,16,14,17,1
1729,ARS,3,55,19,3,3,0
1730,FUL,0,59,25,20,5,3
1731,LUT,0,30,13,4,20,7
1732,BOU,4,25,21,12,4,7
1733,BRE,4,42,16,12,15,6
1734,NEW,4,29,21,2,2,6
1735,BUR,1,66,30,3,15,4
1736,CRY,3,16,30,22,19,4
1737,WES,2,73,19,15,19,4
1738,BHA,1,59,16,3,17,7
1739,AST,0,50,23,20,4,2
1740,LUT,2,28,30,8,5,5
1741,AST,4,71,14,13,14,2
1742,LIV,4,19,24,23,19,4
1743,WES,1,17,30,25,7,7
1744,BUR,1,62,11,3,11,2
1745,MUN,4,35,15,5,4,4
1746,SHE,1,18,30,11,5,2
1747,BRE,0,25,14,5,15,2
1748,LUT,2,26,21,2,16,1
1749,BOU,0,67,21,5,14,0
1750,CRY,4,24,15,13,4,2
1751,LUT,1,65,15,5,13,0
1752,CRY,2,42,23,11,8,1
1753,BUR,4,64,17,17,19,0
1754,LIV,2,18,12,10,13,2
1755,LUT,4,27,27,25,9,3
1756,BUR,3,25,13,13,15,0
1757,ARS,3,40,21,13,14,4
1758,BOU,1,35,26,24,2,6
1759,LUT,0,64,29,12,11,0
1760,MUN,2,34,20,19,11,7
1761,CRY,4,25,26,16,9,4
1762,CHE,3,30,26,15,7,5
1763,FUL,4,70,22,20,14,1
1764,CRY,1,51,11,2,18,7
1765,EVE,4,64,11,8,15,1
1766,ARS,1,42,18,11,4,7
1767,LUT,4,63,16,7,12,6
1768,ARS,4,29,18,6,15,2
1769,LUT,4,26,19,15,5,5
1770,BHA,4,19,20,10,20,5
1771,LUT,1,30,12,8,12,7
1772,CRY,2,30,10,9,15,5
1773,SHE,1,37,16,9,7,2
1774,MUN,3,50,18,6,18,3
1775,CRY,2,30,26,17,2,0
1776,CHE,3,32,11,11,5,3
1777,NEW,4,44,26,26,11,7
1778,BUR,4,71,24,3,18,2
1779,WES,3,71,25,22,4,0
1780,BUR,2,49,29,18,5,2
1781,TOT,2,34,12,8,12,4
1782,LIV,2,57,11,2,12,3
1783,LUT,2,34,13,7,4,4
1784,LUT,3,53,25,17,13,0
1785,LUT,3,16,13,3,9,2
1786,EVE,3,60,21,13,20,2
1787,WOL,1,34,13,8,11,0
1788,BOU,3,17,26,19,16,4
1789,MCI,2,15,10,2,6,3
1790,BRE,1,21,12,2,12,1
1791,MUN,4,55,22,18,17,0
1792,CHE,0,21,25,12,20,7
1793,SHE,3,16,26,10,6,7
1794,CRY,2,62,25,14,4,7
1795,CRY,1,67,22,16,19,7
1796,MUN,4,46,27,14,10,7
1797,CRY,3,34,12,6,15,0
1798,BOU,4,73,21,20,19,6
1799,SHE,1,39,27,27,17,5
1800,ARS,4,15,18,7,6,7
1801,ARS,2,46,12,1,7,3
1802,TOT,0,40,17,16,8,2
1803,WOL,1,42,16,6,19,2
1804,NEW,2,69,17,10,10,0
1805,NEW,3,15,18,8,7,6
1806,WOL,1,67,15,8,13,4
1807,BOU,0,29,16,9,14,4
1808,NOT,1,43,14,2,15,0
1809,ARS,2,30,24,4,16,3
1810,AST,3,61,18,7,7,7
1811,MUN,4,32,18,3,18,3
1812,MCI,3,39,22,12,16,2
1813,AST,1,56,17,10,6,3
1814,WOL,3,59,20,13,4,0
1815,TOT,3,17,24,4,4,5
1816,NOT,0,34,23,13,20,5
1817,CRY,3,44,16,6,3,5
1818,LIV,4,54,15,14,10,2
1819,EVE,4,70,23,13,16,7
1820,LIV,1,44,16,15,4,4
1821,MCI,3,64,26,4,19,4
1822,NEW,1,22,10,9,12,3
1823,CHE,0,33,18,7,9,2
1824,MUN,3,24,18,17,5,2
1825,MCI,2,55,29,5,20,5
1826,ARS,1,70,23,22,14,3
1827,NEW,0,39,14,4,15,5
1828,BRE,3,22,16,7,3,7
1829,WES,2,29,17,16,15,5
1830,LUT,2,68,23,14,11,7
1831,CRY,1,29,28,12,6,4
1832,EVE,0,37,13,10,7,1
1833,LIV,4,17,27,5,20,1
1834,MCI,4,69,26,4,3,7
1835,BRE,3,35,14,1,8,5
1836,CRY,1,36,10,2,6,3
1837,LIV,4,40,28,11,3,2
1838,CHE,3,57,11,3,4,2
1839,BHA,0,69,22,20,6,2
1840,BRE,4,23,17,16,16,2
1841,WES,1,57,17,8,12,0
1842,SHE,2,40,28,12,12,5
1843,WES,1,66,18,8,3,5
1844,MCI,2,50,15,1,18,0
1845,CHE,2,15,13,13,19,6
1846,LUT,0,50,24,1,3,3
1847,BHA,3,53,28,18,5,6
1848,AST,3,34,13,7,13,6
1849,CHE,2,63,16,5,17,3
1850,SHE,1,49,28,11,17,1
1851,ARS,4,53,21,2,7,2
1852,FUL,3,49,14,3,5,4
1853,EVE,3,72,11,7,8,3
1854,CRY,2,41,28,21,9,5
1855,WES,4,68,15,8,4,2
1856,EVE,2,56,29,23,14,1
1857,BRE,2,38,13,2,15,2
1858,WOL,2,60,23,10,11,7
1859,MUN,0,37,23,22,16,6
1860,TOT,4,72,14,2,18,5
1861,LIV,0,67,22,1,11,4
1862,SHE,1,44,28,27,17,1
1863,NEW,1,34,25,23,15,4
1864,WOL,2,37,21,7,10,1
1865,CRY,2,45,22,22,5,2
1866,MUN,0,52,12,11,11,6
1867,MUN,4,63,15,12,11,0
1868,WOL,1,20,16,5,15,3
1869,TOT,4,58,28,18,6,0
1870,NOT,1,29,22,1,11,5
1871,BOU,1,29,19,15,17,5
1872,CHE,2,26,16,16,12,3
1873,AST,3,18,25,18,15,4
1874,BRE,2,25,18,7,10,4
1875,AST,1,19,13,5,4,2
1876,WOL,4,42,27,9,20,6
1877,FUL,0,33,11,5,11,0
1878,MCI,4,46,27,13,7,1
1879,BHA,2,17,20,11,19,3
1880,EVE,2,32,23,9,4,2
1881,TOT,1,46,14,13,12,5
1882,TOT,3,43,18,16,11,0
1883,CRY,4,24,16,16,16,6
1884,NEW,3,58,19,5,10,1
1885,CHE,4,35,17,13,14,2
1886,WOL,3,70,11,9,20,0
1887,FUL,4,67,23,3,2,0
1888,WES,0,57,22,21,10,1
1889,LIV,4,50,26,26,13,6
1890,BHA,0,43,16,14,14,5
1891,BHA,4,74,14,13,3,3
1892,MCI,2,25,29,25,11,0
1893,BOU,2,48,26,13,10,4
1894,WES,2,20,23,2,15,1
1895,WOL,2,15,25,24,3,0
1896,TOT,2,39,27,1,3,7
1897,TOT,4,45,16,5,3,5
1898,BRE,4,49,17,6,12,1
1899,MCI,4,40,15,11,6,4
1900,BOU,0,66,19,5,2,0
1901,MUN,4,56,23,1,14,7
1902,LUT,2,28,28,5,20,1
1903,SHE,0,29,12,8,14,4
1904,BHA,4,73,20,1,17,0
1905,CRY,4,45,23,10,19,2
1906,TOT,0,39,10,1,14,1
1907,TOT,1,37,22,20,15,1
1908,MUN,4,21,22,13,4,6
1909,AST,1,46,14,13,3,3
1910,ARS,1,36,21,17,6,7
1911,MUN,4,17,21,8,2,2
1912,NOT,2,71,20,1,13,2
1913,WOL,3,35,14,13,19,0
1914,BUR,3,66,18,11,2,7
1915,AST,2,50,16,1,7,0
1916,WOL,0,57,15,15,6,5
1917,FUL,3,34,24,1,10,4
1918,BOU,0,20,23,2,18,0
1919,FUL,3,29,29,27,19,4
1920,NEW,3,29,28,1,16,1
1921,CRY,4,63,10,2,20,0
1922,CHE,2,51,24,1,18,7
1923,CHE,4,54,25,16,5,4
1924,BHA,3,21,29,15,16,5
1925,NEW,4,23,24,6,13,7
1926,SHE,3,28,28,13,7,1
1927,BUR,1,65,30,14,11,7
1928,MUN,4,69,16,2,11,5
1929,LUT,1,52,20,19,10,5
1930,SHE,4,45,17,6,8,1
1931,MCI,0,70,13,6,7,5
1932,LIV,2,65,13,5,15,2
1933,FUL,0,43,30,17,20,2
1934,AST,0,72,10,2,6,4
1935,MCI,4,22,20,20,14,0
1936,MUN,0,68,16,4,6,5
1937,NEW,3,60,19,17,14,3
1938,WOL,3,26,24,11,7,5
1939,WES,0,72,22,11,6,6
1940,CHE,1,20,30,21,17,2
1941,LIV,2,52,26,18,7,5
1942,WOL,4,63,23,19,14,7
1943,LUT,4,37,20,18,20,3
1944,BOU,4,44,30,7,20,3
1945,BOU,4,37,15,5,7,1
1946,FUL,2,60,10,7,11,7
1947,WOL,3,18,29,29,2,1
1948,MCI,4,67,22,11,11,1
1949,WES,4,18,17,2,2,4
1950,LIV,0,31,16,10,14,0
1951,NEW,1,26,16,13,20,5
1952,MUN,0,66,18,9,9,3
1953,WOL,3,40,27,12,4,4
1954,CHE,1,75,11,1,13,5
1955,CHE,1,17,14,2,5,2
1956,WOL,3,43,30,23,15,4
1957,FUL,1,50,18,9,18,7
1958,CRY,2,54,19,6,18,1
1959,EVE,1,38,26,10,2,7
1960,TOT,4,20,24,12,15,0
1961,CRY,1,61,17,9,7,2
1962,BUR,4,29,13,8,10,0
1963,BUR,2,73,23,8,4,4
1964,LIV,1,73,17,15,10,4
1965,NEW,4,56,10,10,6,5
1966,MUN,2,53,15,3,8,6
1967,ARS,2,30,15,8,18,3
1968,TOT,3,16,10,4,6,4
1969,LIV,0,42,18,12,6,7
1970,TOT,4,61,22,18,4,3
1971,ARS,1,61,23,9,5,4
1972,FUL,4,36,20,10,20,3
1973,MUN,4,39,22,22,10,2
1974,NEW,4,75,19,3,12,5
1975,TOT,4,15,16,2,7,0
1976,BRE,4,74,11,11,17,4
1977,MUN,1,37,15,2,13,1
1978,AST,2,21,20,3,5,0
1979,BHA,1,39,29,5,6,6
1980,NEW,1,61,30,10,12,6
1981,FUL,0,75,13,10,5,0
1982,SHE,1,52,28,27,5,0
1983,CHE,3,32,23,10,17,2
1984,LUT,3,65,28,20,14,4
1985,NOT,0,31,18,1,5,7
1986,NOT,1,22,14,7,8,2
1987,CHE,4,47,25,18,9,1
1988,MUN,3,68,20,16,10,5
1989,ARS,3,51,11,9,18,4
1990,BHA,0,31,12,3,14,5
1991,BUR,4,48,28,22,11,4
1992,BUR,2,58,22,1,11,5
1993,NEW,2,48,13,1,11,1
1994,LUT,4,61,19,14,16,0
1995,FUL,4,62,27,23,11,3
1996,BOU,2,46,26,16,7,2
1997,NOT,2,41,16,13,8,0
1998,AST,4,21,16,3,20,6
1999,CHE,0,57,20,4,3,0
2000,BHA,0,24,14,12,3,4
2001,LUT,2,43,21,7,10,6
2002,SHE,1,35,20,5,13,7
2003,SHE,0,37,27,4,5,6
2004,BRE,0,23,26,18,8,4
2005,WOL,0,75,17,4,3,2
2006,FUL,3,15,14,7,13,2
2007,EVE,3,74,20,18,8,0
2008,NOT,4,42,13,6,13,2
2009,TOT,2,60,17,11,20,2
2010,EVE,3,31,27,16,15,7
2011,BHA,3,62,16,8,19,6
2012,LUT,0,74,12,6,9,2
2013,NEW,3,36,17,10,20,7
2014,SHE,2,20,29,22,6,3
2015,CRY,1,47,24,23,7,2
2016,TOT,3,26,25,7,8,5
2017,NEW,4,27,15,5,12,0
2018,BHA,3,18,17,12,11,5
2019,NEW,4,15,14,13,16,1
2020,WOL,0,52,13,3,2,6
2021,FUL,1,25,15,13,8,0
2022,BUR,2,38,29,1,16,6
2023,AST,4,32,10,9,5,6
2024,CHE,2,40,20,8,2,4
2025,BUR,4,57,15,9,7,6
2026,BUR,3,46,12,3,19,7
2027,TOT,1,57,23,23,19,3
2028,BRE,1,49,11,3,8,4
2029,TOT,3,75,29,9,14,4
2030,BUR,3,17,23,19,5,3
2031,WES,0,21,27,13,4,5
2032,NOT,2,17,26,21,15,0
2033,BOU,3,64,15,4,16,2
2034,BHA,0,73,19,1,3,3
2035,WES,2,48,11,11,9,7
2036,SHE,2,31,29,15,2,2
2037,BHA,0,50,15,3,9,4
2038,WOL,0,64,18,8,8,5
2039,CHE,3,38,15,4,6,5
2040,SHE,2,50,14,12,14,3
2041,MCI,2,47,25,14,11,0
2042,BRE,1,35,23,21,5,1
2043,BRE,3,54,29,17,13,7
2044,CHE,2,75,13,12,20,6
2045,BRE,4,21,10,1,5,5
2046,CHE,1,56,18,13,15,1
2047,FUL,4,74,28,22,14,3
2048,TOT,2,33,30,17,4,4
2049,AST,2,22,22,20,6,2
2050,MUN,1,38,11,4,12,1
2051,WES,1,16,28,10,4,3
2052,WOL,0,25,26,4,12,5
2053,ARS,1,47,27,22,14,3
2054,NOT,2,33,10,4,10,2
2055,BHA,1,28,11,2,7,0
2056,WES,2,17,27,1,14,2
2057,LIV,2,35,21,4,14,5
2058,LIV,2,59,15,15,10,5
2059,MUN,3,38,27,4,8,3
2060,LUT,2,22,23,9,12,3
2061,ARS,4,70,18,17,13,2
2062,EVE,2,15,13,3,20,6
2063,BRE,4,30,15,14,20,4
2064,MCI,3,20,16,4,14,7
2065,MCI,1,53,10,9,17,5
2066,CRY,3,55,23,8,8,6
2067,AST,2,25,22,16,9,7
2068,LUT,2,58,10,7,11,4
2069,ARS,2,63,29,3,18,5
2070,LIV,1,28,29,20,13,7
2071,TOT,1,35,22,18,9,6
2072,SHE,2,71,20,16,18,3
2073,AST,0,18,26,3,7,3
2074,TOT,2,69,14,12,2,6
2075,ARS,1,57,28,21,6,3
2076,LIV,2,41,17,1,10,3
2077,FUL,0,74,12,2,18,6
2078,TOT,4,63,20,10,20,5
2079,CRY,2,19,26,17,7,0
2080,BHA,2,59,18,18,20,5
2081,LIV,3,70,20,17,13,6
2082,ARS,2,37,19,6,7,3
2083,NEW,0,60,26,26,2,2
2084,EVE,2,53,16,16,5,1
2085,BHA,0,17,11,6,4,2
2086,BUR,3,34,12,6,2,7
2087,BRE,1,71,10,10,18,0
2088,WES,2,21,13,6,18,3
2089,BHA,1,69,27,17,10,3
2090,BOU,1,44,10,1,19,2
2091,ARS,3,72,18,6,7,4
2092,BOU,3,22,20,13,19,7
2093,NOT,0,17,23,4,7,1
2094,MCI,2,48,11,2,19,7
2095,CRY,1,68,17,4,12,3
2096,MCI,0,20,29,11,20,3
2097,NOT,2,27,15,10,7,0
2098,NOT,3,39,17,13,16,7
2099,CRY,3,71,17,14,19,5
2100,CRY,0,38,12,6,20,0
2101,AST,2,75,20,5,15,7
2102,NOT,2,60,30,28,17,0
2103,ARS,3,64,12,4,2,3
2104,AST,3,67,10,6,16,0
2105,WOL,2,44,24,14,11,4
2106,BRE,2,23,27,13,4,6
2107,BUR,0,32,11,3,19,1
2108,BUR,3,74,27,2,6,5
2109,WES,4,53,30,2,6,4
2110,LUT,4,49,18,13,7,3
2111,BOU,0,73,13,9,2,2
2112,TOT,0,58,29,17,2,5
2113,MUN,2,49,15,13,17,3
2114,MUN,1,42,26,3,16,2
2115,BHA,0,60,28,11,18,0
2116,BOU,4,35,28,25,8,6
2117,BOU,1,24,21,10,16,3
2118,TOT,4,59,27,25,16,4
2119,NOT,0,67,30,20,15,6
2120,BOU,4,30,26,24,5,5
2121,SHE,3,35,27,24,14,7
2122,TOT,2,67,11,10,8,3
2123,BUR,0,24,24,5,3,4
2124,NOT,2,34,30,8,2,6
2125,AST,3,44,16,3,14,4
2126,LIV,0,74,14,13,3,3
2127,NOT,2,53,10,2,9,0
2128,MCI,0,51,27,2,17,3
2129,EVE,0,75,26,5,11,1
2130,BHA,0,45,22,10,16,0
2131,FUL,3,34,30,21,12,2
2132,MCI,0,71,22,12,7,4
2133,FUL,0,32,18,10,19,4
2134,BRE,2,29,29,4,19,3
2135,FUL,4,49,19,9,19,6
2136,EVE,3,49,14,7,14,3
2137,NEW,2,59,23,9,12,0
2138,EVE,2,15,24,7,12,0
2139,BOU,1,33,28,23,17,6
2140,MUN,3,34,13,5,5,3
2141,CRY,3,28,12,11,6,3
2142,BOU,2,58,27,16,2,6
2143,TOT,0,58,14,7,19,2
2144,BRE,0,23,28,9,9,7
2145,AST,2,28,13,6,18,4
2146,FUL,2,38,22,16,9,2
2147,ARS,0,20,27,12,6,1
2148,ARS,4,48,22,6,16,5
2149,TOT,1,70,23,10,14,5
2150,BOU,4,75,23,12,19,5
2151,MCI,3,62,25,25,5,2
2152,BHA,0,31,20,11,16,5
2153,NEW,0,16,21,1,9,6
2154,MCI,4,24,28,15,5,5
2155,BHA,0,71,27,13,12,0
2156,AST,1,61,25,4,11,2
2157,NEW,3,28,24,3,10,5
2158,CRY,3,50,23,18,8,7
2159,NEW,0,40,17,1,12,2
2160,CRY,4,61,24,15,7,5
2161,EVE,4,67,21,20,20,2
2162,WOL,1,23,27,2,15,0
2163,BRE,1,59,17,9,10,3
2164,AST,4,69,11,1,3,1
2165,ARS,2,45,21,4,8,0
2166,ARS,3,59,17,2,10,4
2167,ARS,0,66,19,17,13,7
2168,CHE,4,49,25,7,19,7
2169,BRE,4,41,30,11,14,2
2170,LIV,1,58,18,16,17,4
2171,BOU,4,29,26,6,19,4
2172,LIV,0,48,25,19,7,6
2173,MUN,4,39,11,1,16,4
2174,NEW,1,65,28,1,17,5
2175,LIV,3,65,22,21,6,3
2176,BOU,3,67,11,4,16,4
2177,BRE,3,24,25,23,13,0
2178,WES,2,46,29,8,12,3
2179,BRE,2,73,19,8,8,2
2180,TOT,0,38,12,3,7,5
2181,NOT,0,26,21,2,19,4
2182,BRE,4,50,22,3,13,3
2183,BRE,1,61,15,13,17,6
2184,BHA,1,28,23,12,16,5
2185,BRE,4,73,17,3,7,2
2186,WOL,2,19,18,6,8,2
2187,NEW,1,57,21,18,14,3
2188,CHE,0,56,25,3,16,4
2189,NEW,2,24,19,7,19,1
2190,BHA,2,63,15,1,5,7
2191,WES,0,35,21,6,11,7
2192,BHA,3,62,10,3,11,0
2193,EVE,2,55,12,12,19,0
2194,WES,1,27,17,5,16,2
2195,WOL,4,36,22,8,17,4
2196,CRY,0,65,27,2,2,6
2197,ARS,4,70,27,6,2,1
2198,NEW,0,69,19,1,4,0
2199,MUN,1,21,19,12,13,0
2200,BOU,1,15,20,9,20,5
2201,BHA,0,68,30,21,17,3
2202,MCI,0,61,14,8,3,0
2203,BUR,2,62,19,19,19,4
2204,LUT,2,20,10,8,12,5
2205,LUT,1,35,18,1,5,3
2206,SHE,0,30,22,12,8,5
2207,MCI,0,40,21,13,10,3
2208,LIV,1,29,24,4,18,0
2209,BHA,1,65,26,6,3,5
2210,BUR,4,16,23,21,9,3
2211,FUL,1,29,17,10,9,5
2212,BHA,0,19,14,8,17,0
2213,BHA,0,42,15,8,5,1
2214,BHA,2,53,28,19,2,2
2215,BUR,3,49,26,6,16,3
2216,EVE,4,33,17,1,4,1
2217,MUN,4,31,14,10,7,3
2218,NEW,4,35,28,2,10,4
2219,SHE,3,63,17,7,15,5
2220,CHE,4,68,17,4,6,0
2221,LIV,2,21,22,6,4,7
2222,BHA,2,44,18,11,19,7
2223,CRY,1,46,30,1,18,6
2224,BRE,1,16,12,6,10,4
2225,BHA,4,41,18,14,4,3
2226,MUN,4,29,24,17,16,2
2227,CRY,3,45,27,25,13,1
2228,AST,4,56,26,12,3,0
2229,WES,3,29,13,10,15,1
2230,ARS,4,53,14,9,20,3
2231,NOT,0,68,13,6,3,4
2232,BOU,3,59,22,9,12,6
2233,TOT,0,17,22,16,5,6
2234,SHE,0,55,19,5,6,5
2235,BOU,3,48,19,11,6,7
2236,BRE,0,61,17,17,17,3
2237,MCI,2,73,28,18,15,6
2238,SHE,4,43,26,21,11,7
2239,LUT,1,36,29,29,7,0
2240,ARS,3,17,21,20,14,2
2241,LUT,1,70,17,2,13,0
2242,LIV,1,26,12,6,17,4
2243,CRY,2,21,16,7,12,6
2244,NOT,4,51,21,20,3,6
2245,WES,0,35,12,1,17,5
2246,LIV,3,30,13,6,16,2
2247,EVE,3,54,30,13,12,1
2248,NEW,2,48,25,23,20,0
2249,CHE,3,64,10,4,13,1
2250,FUL,4,66,18,14,11,6
2251,CHE,0,23,28,23,9,0
2252,BRE,3,25,25,2,10,1
2253,TOT,0,17,17,9,20,3
2254,CRY,2,46,11,10,9,1
2255,CHE,3,23,28,9,19,0
2256,LIV,1,34,12,4,4,0
2257,CRY,3,57,27,24,3,2
2258,EVE,0,57,19,19,11,7
2259,BRE,0,22,21,12,4,3
2260,AST,0,65,22,10,18,5
2261,WES,3,44,19,17,4,4
2262,CHE,2,74,20,5,4,0
2263,SHE,3,51,22,17,11,4
2264,ARS,3,51,24,18,4,1
2265,BRE,2,31,12,2,4,6
2266,EVE,2,39,26,24,19,1
2267,BOU,2,64,24,15,18,5
2268,BOU,3,24,16,9,19,3
2269,WES,0,19,25,1,5,6
2270,WOL,2,52,17,15,14,2
2271,BHA,1,35,20,3,9,2
2272,CHE,1,45,12,4,14,4
2273,WOL,1,16,14,2,20,6
